,0
0,1.014407753944397
1,1.0135232210159302
2,1.0126961469650269
3,1.011926293373108
4,1.0112134218215942
5,1.0105565786361694
6,1.0099554061889648
7,1.0094082355499268
8,1.0089141130447388
9,1.0084717273712158
10,1.008078932762146
11,1.0077338218688965
12,1.0074336528778076
13,1.0071759223937988
14,1.006956934928894
15,1.0067731142044067
16,1.0066205263137817
17,1.006494164466858
18,1.0063897371292114
19,1.006301999092102
20,1.0062260627746582
21,1.0061572790145874
22,1.0060912370681763
23,1.0060235261917114
24,1.005950689315796
25,1.0058701038360596
26,1.0057796239852905
27,1.005677580833435
28,1.0055633783340454
29,1.005436658859253
30,1.0052977800369263
31,1.005147099494934
32,1.0049853324890137
33,1.0048131942749023
34,1.0046314001083374
35,1.0044407844543457
36,1.0042411088943481
37,1.0040329694747925
38,1.0038158893585205
39,1.0035896301269531
40,1.0033535957336426
41,1.0031068325042725
42,1.002848505973816
43,1.0025771856307983
44,1.0022920370101929
45,1.001991629600525
46,1.0016748905181885
47,1.0013408660888672
48,1.0009886026382446
49,1.0006176233291626
50,1.0002275705337524
51,0.9998183250427246
52,0.999390184879303
53,0.9989439249038696
54,0.9984807372093201
55,0.9980021715164185
56,0.9975104331970215
57,0.997008204460144
58,0.9964987635612488
59,0.9959859251976013
60,0.9954741597175598
61,0.9949682354927063
62,0.9944733381271362
63,0.9939950108528137
64,0.9935385584831238
65,0.9931083917617798
66,0.9927086234092712
67,0.9923415780067444
68,0.9920076727867126
69,0.9917051196098328
70,0.99142986536026
71,0.9911759495735168
72,0.990935742855072
73,0.9907013773918152
74,0.990464985370636
75,0.9902200102806091
76,0.9899621605873108
77,0.9896887540817261
78,0.9893996715545654
79,0.9890962839126587
80,0.9887815117835999
81,0.9884585738182068
82,0.9881313443183899
83,0.9878026247024536
84,0.9874752163887024
85,0.9871504902839661
86,0.9868288040161133
87,0.9865091443061829
88,0.9861896634101868
89,0.9858676791191101
90,0.985539972782135
91,0.9852034449577332
92,0.9848552346229553
93,0.9844934344291687
94,0.9841164946556091
95,0.9837237596511841
96,0.9833149313926697
97,0.9828899502754211
98,0.9824489951133728
99,0.9819921255111694
100,0.9815192818641663
101,0.9810302257537842
102,0.9805242419242859
103,0.9800007939338684
104,0.9794588088989258
105,0.9788975119590759
106,0.9783157110214233
107,0.9777127504348755
108,0.9770873188972473
109,0.9764386415481567
110,0.975765585899353
111,0.9750671982765198
112,0.9743425846099854
113,0.9735910296440125
114,0.9728115797042847
115,0.9720034599304199
116,0.9711659550666809
117,0.9702979326248169
118,0.9693986177444458
119,0.968466579914093
120,0.9675003290176392
121,0.9664981961250305
122,0.9654581546783447
123,0.9643780589103699
124,0.9632554650306702
125,0.962087869644165
126,0.9608727693557739
127,0.9596076607704163
128,0.958290159702301
129,0.9569177031517029
130,0.9554882049560547
131,0.9539988040924072
132,0.9524471163749695
133,0.9508300423622131
134,0.9491446614265442
135,0.9473876953125
136,0.9455559253692627
137,0.9436463117599487
138,0.9416558742523193
139,0.9395816326141357
140,0.9374207854270935
141,0.9351708292961121
142,0.9328292012214661
143,0.930393636226654
144,0.9278627038002014
145,0.9252347946166992
146,0.9225093722343445
147,0.9196861982345581
148,0.9167660474777222
149,0.9137505888938904
150,0.9106425046920776
151,0.9074454307556152
152,0.9041638970375061
153,0.9008034467697144
154,0.8973699808120728
155,0.8938700556755066
156,0.8903096318244934
157,0.8866941332817078
158,0.8830273151397705
159,0.8793112635612488
160,0.8755457401275635
161,0.8717275261878967
162,0.8678515553474426
163,0.8639106154441833
164,0.8598963618278503
165,0.8557999730110168
166,0.8516128063201904
167,0.8473270535469055
168,0.8429352641105652
169,0.8384411931037903
170,0.8339184522628784
171,0.8297174572944641
172,0.8257124423980713
173,0.8207578659057617
174,0.81671541929245
175,0.8122233748435974
176,0.8074454665184021
177,0.802963137626648
178,0.7975825071334839
179,0.7926146388053894
180,0.7866098880767822
181,0.7807761430740356
182,0.774475634098053
183,0.7686238288879395
184,0.7634804844856262
185,0.7579250931739807
186,0.7547701597213745
187,0.7496318221092224
188,0.7483204007148743
189,0.7464159727096558
190,0.7469823360443115
191,0.7442157864570618
192,0.7378137707710266
193,0.7311185002326965
194,0.7462106347084045
195,0.7362473011016846
196,0.7461081743240356
197,0.7528809905052185
198,0.7586607336997986
199,0.76121586561203
200,0.760160505771637
201,0.758171796798706
202,0.7570038437843323
203,0.7558570504188538
204,0.7533944249153137
205,0.7495327591896057
206,0.7452355623245239
207,0.7412019968032837
208,0.7372224926948547
209,0.7329841256141663
210,0.7288861870765686
211,0.7253979444503784
212,0.722150981426239
213,0.7186101675033569
214,0.7148573994636536
215,0.7115330696105957
216,0.7087739706039429
217,0.7060497999191284
218,0.7034080624580383
219,0.7007986307144165
220,0.6978479623794556
221,0.6947650909423828
